id,attractionId,name,image,rating,url,category,location,createdAt,updatedAt
161,v0D_D28pEDYyOL2VfzIA9A,"Peggy Guggenheim Collection",https://s3-media3.fl.yelpcdn.com/bphoto/lBBAefX4fooX5R6OMELlMw/o.jpg,5,https://www.yelp.com/biz/peggy-guggenheim-collection-venezia-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Museums,Venice,"2020-12-17 04:48:33","2020-12-17 04:48:33"
162,rBQUO4yISL3-nOoizfygPg,"Basilica di San Marco",https://s3-media2.fl.yelpcdn.com/bphoto/g30Cjj3_m4OhsJnDuYTINg/o.jpg,5,https://www.yelp.com/biz/basilica-di-san-marco-venezia?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Landmarks & Historical Buildings",Venice,"2020-12-17 04:48:33","2020-12-17 04:48:33"
163,OZ0TwYLfFP5UcM8UbsX2ag,"Ponte dell'Accademia",https://s3-media1.fl.yelpcdn.com/bphoto/9xPwdHtWb1y1QoteysN-Xg/o.jpg,4,https://www.yelp.com/biz/ponte-dellaccademia-venezia?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Landmarks & Historical Buildings",Venice,"2020-12-17 04:48:33","2020-12-17 04:48:33"
164,tAk1YugoO_80ZmUXcZ0rgQ,"Bacaro Jazz",https://s3-media2.fl.yelpcdn.com/bphoto/wGzetoKBs6ULFZxorTkhvw/o.jpg,4,https://www.yelp.com/biz/bacaro-jazz-venice?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Jazz & Blues",Venice,"2020-12-17 04:48:33","2020-12-17 04:48:33"
165,NrBgn5WEx3kwZumPISGXHw,"Port of Venice",https://s3-media1.fl.yelpcdn.com/bphoto/6ZhoQE_eQP2LiJB2M1ReFw/o.jpg,3,https://www.yelp.com/biz/port-of-venice-venezia?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Tours,Venice,"2020-12-17 04:48:33","2020-12-17 04:48:33"
166,hti2wrvwFzmP4HpyDmpZtQ,"Gallerie dell'Accademia di Venezia",https://s3-media1.fl.yelpcdn.com/bphoto/N6wMGFF0gAB9mat6Raa0Uw/o.jpg,4,https://www.yelp.com/biz/gallerie-dellaccademia-di-venezia-venezia?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Landmarks & Historical Buildings",Venice,"2020-12-17 04:48:33","2020-12-17 04:48:33"
167,SHAEVPMFErVB9XE9y78Vzg,"Basilica di Santa Maria della Salute",https://s3-media1.fl.yelpcdn.com/bphoto/IWkcmpTJiNi9qbc5xLJ8cg/o.jpg,5,https://www.yelp.com/biz/basilica-di-santa-maria-della-salute-venezia-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Landmarks & Historical Buildings",Venice,"2020-12-17 04:48:33","2020-12-17 04:48:33"
168,Urm7KhsgOQfx93V7PV1LyQ,"Piazza Erminio Ferratta",https://s3-media2.fl.yelpcdn.com/bphoto/bPYS4CMDGr-mJaBB4-TgEg/o.jpg,4,https://www.yelp.com/biz/piazza-erminio-ferratta-mestre?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Nightlife,Venice,"2020-12-17 04:48:33","2020-12-17 04:48:33"
169,-8V_AeCK2NWJW0m2JGC8dQ,Trevisan,https://s3-media2.fl.yelpcdn.com/bphoto/SJkUwEOyaflGPW4P55YvdQ/o.jpg,4,https://www.yelp.com/biz/trevisan-venezia-5?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Souvenir Shops",Venice,"2020-12-17 04:48:33","2020-12-17 04:48:33"
170,e1_IvKENSPD3-7G3htZphA,"Scuola Grande di San Marco",https://s3-media4.fl.yelpcdn.com/bphoto/xqIXB8VKJcgMxy0hTAphxg/o.jpg,4,https://www.yelp.com/biz/scuola-grande-di-san-marco-venezia?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Museums,Venice,"2020-12-17 04:48:33","2020-12-17 04:48:33"
171,NBGWdedYXf6os-SHyHjJew,"Ente per la Conservazione della Gondola",https://s3-media2.fl.yelpcdn.com/bphoto/9Lb9rZP67XaNwd6ck_3MzA/o.jpg,5,https://www.yelp.com/biz/ente-per-la-conservazione-della-gondola-venezia?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Community Service/Non-Profit",Venice,"2020-12-17 04:48:33","2020-12-17 04:48:33"
172,oVjFIZoeXPPL97EifoLOkg,"Hotel Arcadia",https://s3-media4.fl.yelpcdn.com/bphoto/30wOaclIGCk3GzdY7I2KXw/o.jpg,5,https://www.yelp.com/biz/hotel-arcadia-venezia?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Venice,"2020-12-17 04:48:33","2020-12-17 04:48:33"
173,AXVK24SVs2WQjDOomUY9dA,VenetoInside,https://s3-media3.fl.yelpcdn.com/bphoto/GmEp5Nu9sLE1NDsy9BnDYw/o.jpg,4,https://www.yelp.com/biz/venetoinside-venezia?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Tours,Venice,"2020-12-17 04:48:33","2020-12-17 04:48:33"
174,iQrTtBfcjoJCsYDDOybUGQ,"Teatro La Fenice",https://s3-media4.fl.yelpcdn.com/bphoto/C_lxLrIIfaBX2I28o8FT_A/o.jpg,5,https://www.yelp.com/biz/teatro-la-fenice-venezia?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Performing Arts",Venice,"2020-12-17 04:48:33","2020-12-17 04:48:33"
175,xfjymvEtySjqkaoZozhBoQ,"Etna People",https://s3-media3.fl.yelpcdn.com/bphoto/anmGO9Pk2f2iQeLiL3rSjA/o.jpg,5,https://www.yelp.com/biz/etna-people-taormina?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Tours,Messina,"2020-12-17 04:48:35","2020-12-17 04:48:35"
176,pOH2tzpoU047M9Z6Eit1cw,"Colori del sole",,5,https://www.yelp.com/biz/colori-del-sole-fiumefreddo-di-sicilia?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Bed & Breakfast",Messina,"2020-12-17 04:48:35","2020-12-17 04:48:35"
177,ibPX0qfEyYT5aYkO2LwGwg,"Isola di Burano",https://s3-media1.fl.yelpcdn.com/bphoto/H8C7fb8K9wczuGfMcGDsdw/o.jpg,5,https://www.yelp.com/biz/isola-di-burano-venezia?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Landmarks & Historical Buildings",Padua,"2020-12-17 04:48:36","2020-12-17 04:48:36"
178,FAExaXbrVk33kbY8D94IcA,"Palazzo Ducale",https://s3-media4.fl.yelpcdn.com/bphoto/1oShuTXkjiBn1nwrHFRbBQ/o.jpg,5,https://www.yelp.com/biz/palazzo-ducale-venezia?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Museums,Padua,"2020-12-17 04:48:36","2020-12-17 04:48:36"
179,lTeT9F3XpKNBxRbQyWkHmA,"Città di Venezia",https://s3-media1.fl.yelpcdn.com/bphoto/goGUpirKcjrf4oqp3KSqlQ/o.jpg,5,https://www.yelp.com/biz/citt%C3%A0-di-venezia-venezia?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Local Flavor",Padua,"2020-12-17 04:48:36","2020-12-17 04:48:36"
180,zD9Xi0N_x4y-q_Uwh7AYKg,"Ponte di Rialto",https://s3-media1.fl.yelpcdn.com/bphoto/D04l-qdK1VgsV3ErelQP7w/o.jpg,4,https://www.yelp.com/biz/ponte-di-rialto-venezia-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Landmarks & Historical Buildings",Padua,"2020-12-17 04:48:36","2020-12-17 04:48:36"
181,PfKi2AveLbwAYI2jg8yWkA,"Basilica di Santa Maria Gloriosa dei Frari",https://s3-media2.fl.yelpcdn.com/bphoto/9Qar5L_MwWegLFbcVwY6xA/o.jpg,5,https://www.yelp.com/biz/basilica-di-santa-maria-gloriosa-dei-frari-venezia?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Landmarks & Historical Buildings",Padua,"2020-12-17 04:48:36","2020-12-17 04:48:36"
182,G7IZb0-k7gJZc4XfsGoQYw,"Canal Grande",https://s3-media4.fl.yelpcdn.com/bphoto/Fb5974Loik3srklNSgywrQ/o.jpg,5,https://www.yelp.com/biz/canal-grande-venezia-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Landmarks & Historical Buildings",Padua,"2020-12-17 04:48:36","2020-12-17 04:48:36"
183,rBQUO4yISL3-nOoizfygPg,"Basilica di San Marco",https://s3-media2.fl.yelpcdn.com/bphoto/g30Cjj3_m4OhsJnDuYTINg/o.jpg,5,https://www.yelp.com/biz/basilica-di-san-marco-venezia?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Landmarks & Historical Buildings",Padua,"2020-12-17 04:48:36","2020-12-17 04:48:36"
184,v0D_D28pEDYyOL2VfzIA9A,"Peggy Guggenheim Collection",https://s3-media3.fl.yelpcdn.com/bphoto/lBBAefX4fooX5R6OMELlMw/o.jpg,5,https://www.yelp.com/biz/peggy-guggenheim-collection-venezia-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Museums,Padua,"2020-12-17 04:48:36","2020-12-17 04:48:36"
185,hti2wrvwFzmP4HpyDmpZtQ,"Gallerie dell'Accademia di Venezia",https://s3-media1.fl.yelpcdn.com/bphoto/N6wMGFF0gAB9mat6Raa0Uw/o.jpg,4,https://www.yelp.com/biz/gallerie-dellaccademia-di-venezia-venezia?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Landmarks & Historical Buildings",Padua,"2020-12-17 04:48:36","2020-12-17 04:48:36"
186,-8V_AeCK2NWJW0m2JGC8dQ,Trevisan,https://s3-media2.fl.yelpcdn.com/bphoto/SJkUwEOyaflGPW4P55YvdQ/o.jpg,4,https://www.yelp.com/biz/trevisan-venezia-5?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Souvenir Shops",Padua,"2020-12-17 04:48:36","2020-12-17 04:48:36"
187,OZ0TwYLfFP5UcM8UbsX2ag,"Ponte dell'Accademia",https://s3-media1.fl.yelpcdn.com/bphoto/9xPwdHtWb1y1QoteysN-Xg/o.jpg,4,https://www.yelp.com/biz/ponte-dellaccademia-venezia?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Landmarks & Historical Buildings",Padua,"2020-12-17 04:48:36","2020-12-17 04:48:36"
188,AvFSQVra3zwZXvamJv_t9w,"Starhotels Splendid Venice",https://s3-media3.fl.yelpcdn.com/bphoto/iL9qhzeHsdkEZxQAwRs6PQ/o.jpg,5,https://www.yelp.com/biz/starhotels-splendid-venice-venezia?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Padua,"2020-12-17 04:48:36","2020-12-17 04:48:36"
189,NrBgn5WEx3kwZumPISGXHw,"Port of Venice",https://s3-media1.fl.yelpcdn.com/bphoto/6ZhoQE_eQP2LiJB2M1ReFw/o.jpg,3,https://www.yelp.com/biz/port-of-venice-venezia?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Tours,Padua,"2020-12-17 04:48:36","2020-12-17 04:48:36"
190,SHAEVPMFErVB9XE9y78Vzg,"Basilica di Santa Maria della Salute",https://s3-media1.fl.yelpcdn.com/bphoto/IWkcmpTJiNi9qbc5xLJ8cg/o.jpg,5,https://www.yelp.com/biz/basilica-di-santa-maria-della-salute-venezia-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Landmarks & Historical Buildings",Padua,"2020-12-17 04:48:36","2020-12-17 04:48:36"
191,Urm7KhsgOQfx93V7PV1LyQ,"Piazza Erminio Ferratta",https://s3-media2.fl.yelpcdn.com/bphoto/bPYS4CMDGr-mJaBB4-TgEg/o.jpg,4,https://www.yelp.com/biz/piazza-erminio-ferratta-mestre?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Nightlife,Padua,"2020-12-17 04:48:36","2020-12-17 04:48:36"
192,KQqhSLBKmg3A2RO83pw5Nw,"Antiche Mura",https://s3-media3.fl.yelpcdn.com/bphoto/XZvwS2NGYt-glYoElC10yw/o.jpg,4,https://www.yelp.com/biz/antiche-mura-jesolo?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Attraction Farms",Padua,"2020-12-17 04:48:36","2020-12-17 04:48:36"
193,AbLbkCJtk2WYt7ONeuxM1g,"Fiera di Vicenza",,4,https://www.yelp.com/biz/fiera-di-vicenza-vicenza?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Trade Fairs",Padua,"2020-12-17 04:48:36","2020-12-17 04:48:36"
194,NBGWdedYXf6os-SHyHjJew,"Ente per la Conservazione della Gondola",https://s3-media2.fl.yelpcdn.com/bphoto/9Lb9rZP67XaNwd6ck_3MzA/o.jpg,5,https://www.yelp.com/biz/ente-per-la-conservazione-della-gondola-venezia?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Community Service/Non-Profit",Padua,"2020-12-17 04:48:36","2020-12-17 04:48:36"
195,iQrTtBfcjoJCsYDDOybUGQ,"Teatro La Fenice",https://s3-media4.fl.yelpcdn.com/bphoto/C_lxLrIIfaBX2I28o8FT_A/o.jpg,5,https://www.yelp.com/biz/teatro-la-fenice-venezia?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Performing Arts",Padua,"2020-12-17 04:48:36","2020-12-17 04:48:36"
196,AXVK24SVs2WQjDOomUY9dA,VenetoInside,https://s3-media3.fl.yelpcdn.com/bphoto/GmEp5Nu9sLE1NDsy9BnDYw/o.jpg,4,https://www.yelp.com/biz/venetoinside-venezia?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Tours,Padua,"2020-12-17 04:48:36","2020-12-17 04:48:36"
197,U2LcJSPTWA6q3f8KUq6_eQ,"Starhotels Savoia Excelsior Palace",https://s3-media3.fl.yelpcdn.com/bphoto/-Q8IvdUgsK4LW64gnAjpvA/o.jpg,5,https://www.yelp.com/biz/starhotels-savoia-excelsior-palace-trieste?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Trieste,"2020-12-17 04:48:38","2020-12-17 04:48:38"
198,IUSD68uQBVo9RvlWiR6wTg,Torrazzo,https://s3-media4.fl.yelpcdn.com/bphoto/zyiWDD-9Hegnl1cChe9JnQ/o.jpg,5,https://www.yelp.com/biz/torrazzo-cremona?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Landmarks & Historical Buildings",Brescia,"2020-12-17 04:48:39","2020-12-17 04:48:39"
199,q53WzJtpNrQHvVmpTqLVHQ,"Museo di Castelvecchio",https://s3-media2.fl.yelpcdn.com/bphoto/avNUpc0Z4lo26CzqTics4g/o.jpg,5,https://www.yelp.com/biz/museo-di-castelvecchio-verona-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Museums,Brescia,"2020-12-17 04:48:39","2020-12-17 04:48:39"
200,zJsfWuNonct22sBLQx6fPg,Sirmione,https://s3-media2.fl.yelpcdn.com/bphoto/K9gue-RPpkuiqG53w2ZQAg/o.jpg,5,https://www.yelp.com/biz/sirmione-sirmione?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Landmarks & Historical Buildings",Brescia,"2020-12-17 04:48:39","2020-12-17 04:48:39"
201,wBZbYQvI7p6hZnMEXS5w6w,"Fondazione Arena di Verona",https://s3-media3.fl.yelpcdn.com/bphoto/fA31kAki6G3_jbdUrDuGjw/o.jpg,5,https://www.yelp.com/biz/fondazione-arena-di-verona-verona-3?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Stadiums & Arenas",Brescia,"2020-12-17 04:48:39","2020-12-17 04:48:39"
202,RwbjMwg2P2Y92u2xDqa9_A,"Cattedrale di Verona Santa Maria Assunta",https://s3-media3.fl.yelpcdn.com/bphoto/6F0e04jkMFd0q4RcH0Bxkw/o.jpg,5,https://www.yelp.com/biz/cattedrale-di-verona-santa-maria-assunta-verona?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Landmarks & Historical Buildings",Brescia,"2020-12-17 04:48:39","2020-12-17 04:48:39"
203,EeJmWysh7tlHvbYvDLVitw,"Casa di Giulietta",https://s3-media3.fl.yelpcdn.com/bphoto/5sF6v3b9qPtI3jY0AyHRyw/o.jpg,4,https://www.yelp.com/biz/casa-di-giulietta-verona?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Museums,Brescia,"2020-12-17 04:48:39","2020-12-17 04:48:39"
204,ag1j6rWpeFDmngzzV8xTbw,Gardaland,https://s3-media1.fl.yelpcdn.com/bphoto/twbmL4b9ZQNMzeG9-maqsw/o.jpg,5,https://www.yelp.com/biz/gardaland-castelnuovo-del-garda-4?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Amusement Parks",Brescia,"2020-12-17 04:48:39","2020-12-17 04:48:39"
205,cWyAg2ylPedObhZ10oAQyg,"Paolo Bonomelli",https://s3-media2.fl.yelpcdn.com/bphoto/PcIZq7I_1_lJceJKP4eVtA/o.jpg,5,https://www.yelp.com/biz/paolo-bonomelli-torri-del-benaco?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Specialty Food",Brescia,"2020-12-17 04:48:39","2020-12-17 04:48:39"
206,NULL,"Romeo ET Juliette",https://s3-media3.fl.yelpcdn.com/bphoto/0nxAKO3lv3lKHz6_WXdlkQ/o.jpg,3,https://www.yelp.com/biz/romeo-et-juliette-sona?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,NULL,Brescia,"2020-12-17 04:48:39","2020-12-17 04:48:39"
207,xd8ySwl-cXhidFJvxgbPqg,"Promessi Sposi",,2,https://www.yelp.com/biz/promessi-sposi-iseo?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Venues & Event Spaces",Brescia,"2020-12-17 04:48:39","2020-12-17 04:48:39"
208,7zqq2sPnX5lyxMkLHQbMmA,"Hotel Continental",https://s3-media4.fl.yelpcdn.com/bphoto/kJsIRKFelZGKiOoHfqt_-Q/o.jpg,3,https://www.yelp.com/biz/hotel-continental-garda?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Hotels & Travel",Brescia,"2020-12-17 04:48:39","2020-12-17 04:48:39"
209,NULL,Gombithotel,https://s3-media2.fl.yelpcdn.com/bphoto/4flCSiVfUwFeMm0eRlH_sg/o.jpg,4,https://www.yelp.com/biz/gombithotel-bergamo?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,NULL,Brescia,"2020-12-17 04:48:39","2020-12-17 04:48:39"
210,XDfk7sxIifdp6gIxbjL8DQ,"Stazione centrale",https://s3-media1.fl.yelpcdn.com/bphoto/ZvI2bRhBd9szXrWSaNH50g/o.jpg,3,https://www.yelp.com/biz/stazione-centrale-bergamo?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Train Stations",Brescia,"2020-12-17 04:48:39","2020-12-17 04:48:39"
211,j_Wz45IFkWve-55_9UHV2w,"La Finestra Sul Po",https://s3-media1.fl.yelpcdn.com/bphoto/4D8WSMEQK7yGg-hmnLKHww/o.jpg,5,https://www.yelp.com/biz/la-finestra-sul-po-monticelli-d-ongina?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Agriturismi,Brescia,"2020-12-17 04:48:39","2020-12-17 04:48:39"
212,xWXPYd3qb196-r5DpaWRMQ,"hotel verona",,4,https://www.yelp.com/biz/hotel-verona-verona?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Brescia,"2020-12-17 04:48:39","2020-12-17 04:48:39"
213,2lviMXiVBgHHL8w-n21nVA,"Stazione di Verona Porta Nuova",https://s3-media1.fl.yelpcdn.com/bphoto/pyJg0XamKL3NZCCTAtVsSg/o.jpg,3,https://www.yelp.com/biz/stazione-di-verona-porta-nuova-verona?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Train Stations",Brescia,"2020-12-17 04:48:39","2020-12-17 04:48:39"
214,AXVK24SVs2WQjDOomUY9dA,VenetoInside,https://s3-media3.fl.yelpcdn.com/bphoto/GmEp5Nu9sLE1NDsy9BnDYw/o.jpg,4,https://www.yelp.com/biz/venetoinside-venezia?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Tours,Brescia,"2020-12-17 04:48:39","2020-12-17 04:48:39"
215,6NDdfWunMCPWOnOxev2Nrw,"Make Believe Family Fun Center",https://s3-media1.fl.yelpcdn.com/bphoto/8-jxokabt468KqnFgPqO6A/o.jpg,4,https://www.yelp.com/biz/make-believe-family-fun-center-parma-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Kids Activities",Parma,"2020-12-17 04:48:41","2020-12-17 04:48:41"
216,uT1aIIhpRs4ivFGCC63-mw,"Cuyahoga Valley Scenic Railroad",https://s3-media2.fl.yelpcdn.com/bphoto/m4dHUQnWBk9BK5i8Za5zYw/o.jpg,4,https://www.yelp.com/biz/cuyahoga-valley-scenic-railroad-independence?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Tours,Parma,"2020-12-17 04:48:41","2020-12-17 04:48:41"
217,XL0NAe8oj0kVwva3HkwzWw,"Royal Scare",https://s3-media3.fl.yelpcdn.com/bphoto/4NpimC1KWv2226eXSOKDHw/o.jpg,5,https://www.yelp.com/biz/royal-scare-north-royalton?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Haunted Houses",Parma,"2020-12-17 04:48:41","2020-12-17 04:48:41"
