id,restaurantId,name,image,rating,url,category,price,location,createdAt,updatedAt
1418,wW0sgVmRLHAPsPoN9SxaSw,MMP,https://s3-media2.fl.yelpcdn.com/bphoto/tO7dkQ9edUDC9pYn58sceA/o.jpg,5,https://www.yelp.com/biz/mmp-napoli?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Pizza,€€,Casoria,"2020-12-17 04:50:03","2020-12-17 04:50:03"
1419,YLmVaXECjJjeudD025ZJwA,"Trattoria Da Papa",https://s3-media4.fl.yelpcdn.com/bphoto/3K71vBQYt-YYQ9aLlJxPww/o.jpg,5,https://www.yelp.com/biz/trattoria-da-papa-napoli?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Italian,NULL,Casoria,"2020-12-17 04:50:03","2020-12-17 04:50:03"
1420,cyax2FRp8e4Q2MlaH5L5ew,"L'Antica Pizzeria Da Michele",https://s3-media3.fl.yelpcdn.com/bphoto/OasUhT0By1iathG5sDBqVA/o.jpg,5,https://www.yelp.com/biz/l-antica-pizzeria-da-michele-napoli-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Pizza,€,Casoria,"2020-12-17 04:50:03","2020-12-17 04:50:03"
1421,uPWfFoxQWFl-1UaFYc9nTQ,Tandem,https://s3-media4.fl.yelpcdn.com/bphoto/qK6nzhUUQxeucOUDKovgAQ/o.jpg,5,https://www.yelp.com/biz/tandem-napoli?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Italian,€€,Casoria,"2020-12-17 04:50:03","2020-12-17 04:50:03"
1422,nSAbXL_CCAb8tpwtYEJoYQ,"Lord Up",https://s3-media2.fl.yelpcdn.com/bphoto/0udu6Qqg4Jzk-JHMW6nTyw/o.jpg,4,https://www.yelp.com/biz/lord-up-casoria?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Steakhouses,NULL,Casoria,"2020-12-17 04:50:03","2020-12-17 04:50:03"
1423,Kt5g_f6ODo5kB44kViQZfA,"Pizzeria Franco",https://s3-media1.fl.yelpcdn.com/bphoto/pOJjIVm87Gr_3TOATcd7oA/o.jpg,5,https://www.yelp.com/biz/pizzeria-franco-napoli?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Pizza,€€,Casoria,"2020-12-17 04:50:03","2020-12-17 04:50:03"
1424,9hmxlsdkjmJKyCBUrpnBBA,"Alba La Grigliata",https://s3-media3.fl.yelpcdn.com/bphoto/tCqYJpG8QUdGb-y4LRByww/o.jpg,5,https://www.yelp.com/biz/alba-la-grigliata-casoria-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Italian,€€€,Casoria,"2020-12-17 04:50:03","2020-12-17 04:50:03"
1425,dwmfi81-r5_8V_uLFQVX9A,"Dubl Bar",https://s3-media2.fl.yelpcdn.com/bphoto/B2vw6-SDUp0YByE0XEQBWw/o.jpg,5,https://www.yelp.com/biz/dubl-bar-napoli?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Bistros,€€,Casoria,"2020-12-17 04:50:03","2020-12-17 04:50:03"
1426,zNniVB7e500Jp-rlxVd1Tw,"Zi' Teresa",https://s3-media3.fl.yelpcdn.com/bphoto/3obCBRLXfJimETQzl9mvfw/o.jpg,4,https://www.yelp.com/biz/zi-teresa-napoli?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Italian,€€€,Casoria,"2020-12-17 04:50:03","2020-12-17 04:50:03"
1427,cOkiUb0KMjRI5tb9GmIwsw,"El Poble",https://s3-media4.fl.yelpcdn.com/bphoto/12HGL9uPvaPrWSmpdcMyJg/o.jpg,5,https://www.yelp.com/biz/el-poble-napoli?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Italian,€€,Casoria,"2020-12-17 04:50:03","2020-12-17 04:50:03"
1428,m9bjAY7RzeKBTuR4Q_PVOQ,"Masseria Guida",https://s3-media2.fl.yelpcdn.com/bphoto/FT80VvkLVdt8AQi1RF7sNg/o.jpg,5,https://www.yelp.com/biz/masseria-guida-ercolano-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Italian,€€€€,Casoria,"2020-12-17 04:50:03","2020-12-17 04:50:03"
1429,V_Qy_2dV4Cuq2FPAa-080A,"Bistrot Mediterraneo",https://s3-media4.fl.yelpcdn.com/bphoto/WGPkhME5Ym4pN0QPv1ge6w/o.jpg,5,https://www.yelp.com/biz/bistrot-mediterraneo-napoli-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Mediterranean,€€,Casoria,"2020-12-17 04:50:03","2020-12-17 04:50:03"
1430,NTMxtFdlQ8dU8sRPOagVhA,Sorbillo,https://s3-media1.fl.yelpcdn.com/bphoto/9pdmMwPok1UbN1lfpvtgzQ/o.jpg,5,https://www.yelp.com/biz/sorbillo-napoli-4?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Pizza,€,Casoria,"2020-12-17 04:50:03","2020-12-17 04:50:03"
1431,KZtg8kC7Z5T4yAJrzXqDaA,"Trattoria Rosetta",https://s3-media3.fl.yelpcdn.com/bphoto/j2H4e4DNz5QUA7ppBDCFYQ/o.jpg,5,https://www.yelp.com/biz/trattoria-rosetta-casavatore-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Trattorie,NULL,Casoria,"2020-12-17 04:50:03","2020-12-17 04:50:03"
1432,2V-xgOcZeg61ms0pspzy2w,"Taverna a' Tammurriata",https://s3-media3.fl.yelpcdn.com/bphoto/1j1M7oV1hWO4CAn1t1852A/o.jpg,5,https://www.yelp.com/biz/taverna-a-tammurriata-casalnuovo-di-napoli?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Trattorie,NULL,Casoria,"2020-12-17 04:50:03","2020-12-17 04:50:03"
1433,EO0EDIi1RQFUNI8ohHiStg,"Il Rusticone",https://s3-media2.fl.yelpcdn.com/bphoto/p8g1_eotYLA7hAqW0mhjAw/o.jpg,4,https://www.yelp.com/biz/il-rusticone-casoria?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Pizza,€,Casoria,"2020-12-17 04:50:03","2020-12-17 04:50:03"
1434,ybwdLuzYMKtfArHtyLVDWw,"Trattoria Don Vincenzo",https://s3-media1.fl.yelpcdn.com/bphoto/A5GaKM5BRZCeNrobEeoyHw/o.jpg,5,https://www.yelp.com/biz/trattoria-don-vincenzo-napoli?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Italian,€€,Casoria,"2020-12-17 04:50:03","2020-12-17 04:50:03"
1435,lRbzvV3xqyWk1VgDQ5k4Ig,"Da Gigione",https://s3-media4.fl.yelpcdn.com/bphoto/X09yTq1l6Hmw75DB163abA/o.jpg,5,https://www.yelp.com/biz/da-gigione-pomigliano?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Burgers,€€,Casoria,"2020-12-17 04:50:03","2020-12-17 04:50:03"
1436,JYJRP3zg5SI-sRmcP0RFsg,"Re Lazzarone",https://s3-media3.fl.yelpcdn.com/bphoto/MdP-wE_oIo81Mbm2W0M2UA/o.jpg,5,https://www.yelp.com/biz/re-lazzarone-napoli?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Trattorie,€€,Casoria,"2020-12-17 04:50:03","2020-12-17 04:50:03"
1437,kaMRfKIBDBxCsOpq1BV9Ig,"Un Posto al Sole",https://s3-media4.fl.yelpcdn.com/bphoto/fH-bcvyVzDFvCfSdTpnMVQ/o.jpg,5,https://www.yelp.com/biz/un-posto-al-sole-casavatore?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Italian,NULL,Casoria,"2020-12-17 04:50:03","2020-12-17 04:50:03"
1438,v9N_8HDGrOGoZ2_2EClqXA,"Osteria Panevino",https://s3-media3.fl.yelpcdn.com/bphoto/OGDUC66XOwwUfP5NHG3hMA/o.jpg,4,https://www.yelp.com/biz/osteria-panevino-san-diego-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Tuscan,$$,Asti,"2020-12-17 04:50:05","2020-12-17 04:50:05"
1439,4D16FWeW_fw3LCIdPRRbdQ,"Meze Greek Fusion",https://s3-media2.fl.yelpcdn.com/bphoto/jjyQ8HjnmupXD6oe4mvx3A/o.jpg,5,https://www.yelp.com/biz/meze-greek-fusion-san-diego?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Mediterranean,$$,Asti,"2020-12-17 04:50:05","2020-12-17 04:50:05"
1440,FAWnf3I3IenXyVoqCbcyTw,"Greystone Prime Steakhouse & Seafood",https://s3-media3.fl.yelpcdn.com/bphoto/mTwdmJCtb9H_0eiP4tEFyQ/o.jpg,5,https://www.yelp.com/biz/greystone-prime-steakhouse-and-seafood-san-diego-3?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Steakhouses,$$$,Asti,"2020-12-17 04:50:05","2020-12-17 04:50:05"
1441,W0dzJ7E6R3kyAOXIlO_tbw,"Ristorante Illando",https://s3-media3.fl.yelpcdn.com/bphoto/FXO-KkqlpU39g8HFQkldFA/o.jpg,5,https://www.yelp.com/biz/ristorante-illando-san-diego?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Italian,$$,Asti,"2020-12-17 04:50:05","2020-12-17 04:50:05"
1442,d99Ed_FGQSX-SvFPpTbCwQ,"Asti Ristorante",https://s3-media4.fl.yelpcdn.com/bphoto/SezZCQpSxq4jyzqnfLxCXQ/o.jpg,4,https://www.yelp.com/biz/asti-ristorante-san-diego?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Italian,$$$,Asti,"2020-12-17 04:50:05","2020-12-17 04:50:05"
1443,GwEjVrnRT7u4Rp-wNawAag,"Pushkin Russian Restaurant",https://s3-media3.fl.yelpcdn.com/bphoto/9sMV0gh6MUAh2khFfW5zqA/o.jpg,5,https://www.yelp.com/biz/pushkin-russian-restaurant-san-diego-4?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Russian,$$,Asti,"2020-12-17 04:50:05","2020-12-17 04:50:05"
1444,bzwitAHHG7JFnjhq_0h9tw,"Rustic Root",https://s3-media1.fl.yelpcdn.com/bphoto/vAlkdO25J9oGbGtYi9M0Lw/o.jpg,4,https://www.yelp.com/biz/rustic-root-san-diego?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Cocktail Bars",$$,Asti,"2020-12-17 04:50:05","2020-12-17 04:50:05"
1445,mzLGnmpwtrIgUeplJtmOOw,"La Puerta",https://s3-media4.fl.yelpcdn.com/bphoto/2A8xgPCHLPtwtpw0mvpVlw/o.jpg,4,https://www.yelp.com/biz/la-puerta-san-diego?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Mexican,$$,Asti,"2020-12-17 04:50:05","2020-12-17 04:50:05"
1446,jgQj6jGUo6t1QeJng0PjXQ,"Rei Do Gado Brazilian Steakhouse",https://s3-media2.fl.yelpcdn.com/bphoto/-14EU_liLNd8gXDJtVlajQ/o.jpg,4,https://www.yelp.com/biz/rei-do-gado-brazilian-steakhouse-san-diego-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Brazilian,$$$,Asti,"2020-12-17 04:50:05","2020-12-17 04:50:05"
1447,zryuk42BnRUfvFIlk3MeEA,"Butcher's Cut",https://s3-media3.fl.yelpcdn.com/bphoto/0FyNeZW1AHgPnhr9sCvtwg/o.jpg,4,https://www.yelp.com/biz/butchers-cut-san-diego?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Steakhouses,$$$,Asti,"2020-12-17 04:50:05","2020-12-17 04:50:05"
1448,48IFYYRKXAlCn1JbCV3_bA,"King and Queen Cantina",https://s3-media1.fl.yelpcdn.com/bphoto/hBCuZ0DdoihGUROQOHpMGA/o.jpg,5,https://www.yelp.com/biz/king-and-queen-cantina-san-diego?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Mexican,$$,Asti,"2020-12-17 04:50:05","2020-12-17 04:50:05"
1449,mbG2JAAQ33kKuO3PMPUObg,"Ironside Fish & Oyster",https://s3-media2.fl.yelpcdn.com/bphoto/ppaM-5J33qeeuMb2_OPdYQ/o.jpg,5,https://www.yelp.com/biz/ironside-fish-and-oyster-san-diego?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Seafood,$$,Asti,"2020-12-17 04:50:05","2020-12-17 04:50:05"
1450,RgtbZC3cbHUZSlv3IuPeHw,"Fogo de Chão Brazilian Steakhouse",https://s3-media2.fl.yelpcdn.com/bphoto/UtvuXDHLdjozyLZlixfKQw/o.jpg,4,https://www.yelp.com/biz/fogo-de-ch%C3%A3o-brazilian-steakhouse-san-diego-3?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Brazilian,$$$,Asti,"2020-12-17 04:50:05","2020-12-17 04:50:05"
1451,hjDhGkPBkgOnxCvD5z6hFg,"STK Steakhouse",https://s3-media3.fl.yelpcdn.com/bphoto/BbkoW1ZwX-aAUlPCezolrw/o.jpg,5,https://www.yelp.com/biz/stk-steakhouse-san-diego?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"American (New)",$$$,Asti,"2020-12-17 04:50:05","2020-12-17 04:50:05"
1452,QiH2jQvHtf-cIRV7VlCeGg,"The Tipsy Crow",https://s3-media4.fl.yelpcdn.com/bphoto/fuaFvR5ZkuB-u8x31ocDbg/o.jpg,4,https://www.yelp.com/biz/the-tipsy-crow-san-diego?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Lounges,$$,Asti,"2020-12-17 04:50:05","2020-12-17 04:50:05"
1453,0t0AfOKctJebkYb89G1vdg,Barbusa,https://s3-media1.fl.yelpcdn.com/bphoto/AVF62ArWyz8vHjmbypjkSg/o.jpg,4,https://www.yelp.com/biz/barbusa-san-diego?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Sicilian,$$,Asti,"2020-12-17 04:50:05","2020-12-17 04:50:05"
1454,b8eaV2V2h8UzpGVqd6ivjA,"The Smoking Gun",https://s3-media2.fl.yelpcdn.com/bphoto/KugZRMK8r8GiUms4Ys_jzw/o.jpg,4,https://www.yelp.com/biz/the-smoking-gun-san-diego?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"American (Traditional)",$$,Asti,"2020-12-17 04:50:05","2020-12-17 04:50:05"
1455,miD0VHFbCMcQETXZpOAyNQ,"Bandar Restaurant",https://s3-media4.fl.yelpcdn.com/bphoto/xia3a1BQ3pqAqWw2yYgv1g/o.jpg,4,https://www.yelp.com/biz/bandar-restaurant-san-diego-3?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Persian/Iranian,$$,Asti,"2020-12-17 04:50:05","2020-12-17 04:50:05"
1456,7PGyWA51sSdw8M4fBXa9Gw,"Buon Appetito",https://s3-media3.fl.yelpcdn.com/bphoto/f2GleSG7JvCsyih_NIcyvQ/o.jpg,4,https://www.yelp.com/biz/buon-appetito-san-diego?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Italian,$$,Asti,"2020-12-17 04:50:05","2020-12-17 04:50:05"
1457,4imUXuNwJCDQS5xFdlFVrQ,"Born & Raised",https://s3-media2.fl.yelpcdn.com/bphoto/siA3czOGOaSWu7qy-oOlSQ/o.jpg,4,https://www.yelp.com/biz/born-and-raised-san-diego-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Steakhouses,$$$$,Asti,"2020-12-17 04:50:05","2020-12-17 04:50:05"
1458,Uw-a2WJcOcQnvCj2wALulQ,Assege,,5,https://www.yelp.com/biz/assege-cinisello-balsamo?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Caterers,NULL,"Cinisello Balsamo","2020-12-17 04:50:06","2020-12-17 04:50:06"
1459,OG8hnwyr-R0_bxIBLuSExg,"Karni & Braci",https://s3-media1.fl.yelpcdn.com/bphoto/4Uj9fLQxcalvgiVMAZPsfA/o.jpg,5,https://www.yelp.com/biz/karni-e-braci-monza?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Barbeque,NULL,"Cinisello Balsamo","2020-12-17 04:50:06","2020-12-17 04:50:06"
1460,M0UWCInuolu9v88WbVMqTg,"Da Giacomo",,5,https://www.yelp.com/biz/da-giacomo-cinisello-balsamo?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Mediterranean,€€€,"Cinisello Balsamo","2020-12-17 04:50:06","2020-12-17 04:50:06"
1461,e3-G7hdRgz2YBwPYizvk1w,"A Modo Mio",https://s3-media2.fl.yelpcdn.com/bphoto/YFVC-HvWiZa9mY9wgXl3mA/o.jpg,5,https://www.yelp.com/biz/a-modo-mio-cinisello-balsamo?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Buffets,€€,"Cinisello Balsamo","2020-12-17 04:50:06","2020-12-17 04:50:06"
1462,HIVtYFHC4yVXIvXSrrO1YA,Ristò,https://s3-media3.fl.yelpcdn.com/bphoto/zG4taFIxcIlMXVowNoJfFw/o.jpg,4,https://www.yelp.com/biz/rist%C3%B2-cinisello-balsamo-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Italian,NULL,"Cinisello Balsamo","2020-12-17 04:50:06","2020-12-17 04:50:06"
1463,v7CL-oKG7raNg-IfGeetyw,"San Martino",,5,https://www.yelp.com/biz/san-martino-cinisello-balsamo?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Italian,NULL,"Cinisello Balsamo","2020-12-17 04:50:06","2020-12-17 04:50:06"
1464,t8mPKn4sVogzI2UVOgdmPA,Arcieri,https://s3-media4.fl.yelpcdn.com/bphoto/2co10F84Lo_eX-4q-delCw/o.jpg,5,https://www.yelp.com/biz/arcieri-milano?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Seafood,€€,"Cinisello Balsamo","2020-12-17 04:50:06","2020-12-17 04:50:06"
1465,kdn0z4PlpLemSKX4wRc9Ug,Roadhouse,https://s3-media3.fl.yelpcdn.com/bphoto/otuOsxk-yix02d9-Nlx9WQ/o.jpg,4,https://www.yelp.com/biz/roadhouse-cinisello-balsamo?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Steakhouses,€€,"Cinisello Balsamo","2020-12-17 04:50:06","2020-12-17 04:50:06"
1466,2ZikXxAAuH3a_u2fAzl5Yw,Vulcano,,5,https://www.yelp.com/biz/vulcano-cinisello-balsamo?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Italian,NULL,"Cinisello Balsamo","2020-12-17 04:50:06","2020-12-17 04:50:06"
1467,KL28YWXd1E3VSaEkzvJOhg,"La Bottega della Pizza",https://s3-media3.fl.yelpcdn.com/bphoto/TDuQs-g67iYUaNE1cLCF7g/o.jpg,5,https://www.yelp.com/biz/la-bottega-della-pizza-sesto-san-giovanni?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Pizza,€€,"Cinisello Balsamo","2020-12-17 04:50:06","2020-12-17 04:50:06"
1468,-30EV4J7u8d7I8vyzQWQmg,Morganti,https://s3-media2.fl.yelpcdn.com/bphoto/gZqFenmTlOHCyGK1JGFgkw/o.jpg,4,https://www.yelp.com/biz/morganti-sesto-san-giovanni?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Seafood,€€€,"Cinisello Balsamo","2020-12-17 04:50:06","2020-12-17 04:50:06"
1469,F1zQeeyvbib0_QHFCWlU2Q,"La Teglia di Sesto",https://s3-media2.fl.yelpcdn.com/bphoto/ODJPjwSYfMYwEFm-Pb1v2A/o.jpg,5,https://www.yelp.com/biz/la-teglia-di-sesto-sesto-san-giovanni?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Pizza,€€,"Cinisello Balsamo","2020-12-17 04:50:06","2020-12-17 04:50:06"
1470,KvaLxLRE7BCFBwJQSTC6qw,"Pentola d'Oro",https://s3-media4.fl.yelpcdn.com/bphoto/YMNoqikFjC2NmjPpjTPH0Q/o.jpg,5,https://www.yelp.com/biz/pentola-d-oro-sesto-san-giovanni?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Italian,€€€€,"Cinisello Balsamo","2020-12-17 04:50:06","2020-12-17 04:50:06"
1471,2CWLIrLXUBb2ktQwEc1iug,"Al Vesuvio",https://s3-media3.fl.yelpcdn.com/bphoto/saW5035DMZjUOGu_nSbf_g/o.jpg,5,https://www.yelp.com/biz/al-vesuvio-sesto-san-giovanni-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Pizza,€€,"Cinisello Balsamo","2020-12-17 04:50:06","2020-12-17 04:50:06"
1472,ObZC1CSYkVQ6tFNWeodomA,"La Rava e La Fava",https://s3-media1.fl.yelpcdn.com/bphoto/n7MPfqLkxFgDGSMJHWQq5Q/o.jpg,5,https://www.yelp.com/biz/la-rava-e-la-fava-biassono?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Trattorie,€€,"Cinisello Balsamo","2020-12-17 04:50:06","2020-12-17 04:50:06"
1473,NULL,"Salumeria Gastronomia Dino",https://s3-media3.fl.yelpcdn.com/bphoto/0kaOJR2r355swW0-L6tmjw/o.jpg,5,https://www.yelp.com/biz/salumeria-gastronomia-dino-cormano?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,NULL,NULL,"Cinisello Balsamo","2020-12-17 04:50:06","2020-12-17 04:50:06"
1474,3t2wt5RDU0EIHbn0WYQVXA,"Share Cafè",https://s3-media3.fl.yelpcdn.com/bphoto/xj7oZJiA7j7oJAtEOdcImg/o.jpg,4,https://www.yelp.com/biz/share-caf%C3%A8-cinisello-balsamo?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Pizza,€€,"Cinisello Balsamo","2020-12-17 04:50:06","2020-12-17 04:50:06"
