id,hotelId,name,image,rating,url,category,location,createdAt,updatedAt
63,NULL,"Grand Hotel Sitea",https://s3-media3.fl.yelpcdn.com/bphoto/5-PmhhbpcOBmpjHoQlTr3g/o.jpg,5,https://www.yelp.com/biz/grand-hotel-sitea-torino?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Turin,"2020-12-17 04:48:21","2020-12-17 04:48:21"
64,NULL,"Hotel NH Collection Torino Piazza Carlina",https://s3-media3.fl.yelpcdn.com/bphoto/SHnYU3M8gAM59rPw3DR67Q/o.jpg,5,https://www.yelp.com/biz/hotel-nh-collection-torino-piazza-carlina-torino?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Turin,"2020-12-17 04:48:21","2020-12-17 04:48:21"
65,NULL,"Best Western Hotel Piemontese",https://s3-media1.fl.yelpcdn.com/bphoto/4u4zeawpKHdXJm1Bj_inxg/o.jpg,5,https://www.yelp.com/biz/best-western-hotel-piemontese-torino-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Turin,"2020-12-17 04:48:21","2020-12-17 04:48:21"
66,NULL,"Hotel Diplomatic",https://s3-media1.fl.yelpcdn.com/bphoto/NH3mIiABNYOJ36OEPaYW-g/o.jpg,4,https://www.yelp.com/biz/hotel-diplomatic-torino?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Turin,"2020-12-17 04:48:21","2020-12-17 04:48:21"
67,NULL,"DoubleTree by Hilton Turin Lingotto",https://s3-media1.fl.yelpcdn.com/bphoto/0ONZ16ZhqpkCh7r-aJ8ZOg/o.jpg,4,https://www.yelp.com/biz/doubletree-by-hilton-turin-lingotto-torino?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Turin,"2020-12-17 04:48:21","2020-12-17 04:48:21"
68,NULL,"Town House",https://s3-media2.fl.yelpcdn.com/bphoto/vWlc_fuuC8WPA9nTM-T38A/o.jpg,5,https://www.yelp.com/biz/town-house-torino?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Turin,"2020-12-17 04:48:21","2020-12-17 04:48:21"
69,NULL,"AC Hotel Torino",https://s3-media3.fl.yelpcdn.com/bphoto/jYyC-ZwJexMXBziqkDXEmQ/o.jpg,4,https://www.yelp.com/biz/ac-hotel-torino-turin?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Turin,"2020-12-17 04:48:21","2020-12-17 04:48:21"
70,NULL,"Turin Golden Palace",https://s3-media2.fl.yelpcdn.com/bphoto/Pw-t8bJ-EXNOwM3JXUbluQ/o.jpg,4,https://www.yelp.com/biz/turin-golden-palace-torino?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Turin,"2020-12-17 04:48:21","2020-12-17 04:48:21"
71,NULL,"Principe di Piemonte",https://s3-media1.fl.yelpcdn.com/bphoto/UYPssPt-cUq7q86J5ORncg/o.jpg,5,https://www.yelp.com/biz/principe-di-piemonte-caselle-torinese?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Turin,"2020-12-17 04:48:21","2020-12-17 04:48:21"
72,NULL,"Albergo Dock Milano S.r.l.",https://s3-media3.fl.yelpcdn.com/bphoto/Y8e0dP3WwL2E_Qv-zLxxpA/o.jpg,5,https://www.yelp.com/biz/albergo-dock-milano-s-r-l-torino?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Turin,"2020-12-17 04:48:21","2020-12-17 04:48:21"
73,NULL,"Hotel Victoria",https://s3-media2.fl.yelpcdn.com/bphoto/oy2hYbwTEG6w8EfTv8Aw_A/o.jpg,4,https://www.yelp.com/biz/hotel-victoria-torino?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Health Retreats",Turin,"2020-12-17 04:48:21","2020-12-17 04:48:21"
74,NULL,"Starhotels Majestic",https://s3-media3.fl.yelpcdn.com/bphoto/xdA0SUZsyygOQfreLuvBIQ/o.jpg,5,https://www.yelp.com/biz/starhotels-majestic-torino?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Turin,"2020-12-17 04:48:21","2020-12-17 04:48:21"
75,NULL,"Hotel Alpi",https://s3-media4.fl.yelpcdn.com/bphoto/7YEuKXJm8PWOsOe95mXSkg/o.jpg,5,https://www.yelp.com/biz/hotel-alpi-torino?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Turin,"2020-12-17 04:48:21","2020-12-17 04:48:21"
76,NULL,"Hotel NH Torino Centro",https://s3-media4.fl.yelpcdn.com/bphoto/k6My4Nf7_3UW2Y1JPw5VOA/o.jpg,2,https://www.yelp.com/biz/hotel-nh-torino-centro-torino?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Turin,"2020-12-17 04:48:21","2020-12-17 04:48:21"
77,NULL,"Cascina Marchesa",https://s3-media1.fl.yelpcdn.com/bphoto/okxzX30o_5gj8Dsw8NUqFg/o.jpg,4,https://www.yelp.com/biz/cascina-marchesa-torino?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Turin,"2020-12-17 04:48:21","2020-12-17 04:48:21"
78,NULL,"Best Western Hotel Genio",https://s3-media1.fl.yelpcdn.com/bphoto/PIDipe6N6-ZeZXeT_JJO3A/o.jpg,5,https://www.yelp.com/biz/best-western-hotel-genio-torino?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Turin,"2020-12-17 04:48:21","2020-12-17 04:48:21"
79,NULL,"Hotel Luxor",https://s3-media3.fl.yelpcdn.com/bphoto/bgCgQsk7mTDpZbUKpIzEng/o.jpg,3,https://www.yelp.com/biz/hotel-luxor-torino?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Turin,"2020-12-17 04:48:21","2020-12-17 04:48:21"
80,NULL,"Alberghi: Hotel Dogana Vecchia ",,5,https://www.yelp.com/biz/alberghi-hotel-dogana-vecchia-torino?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Hotels & Travel",Turin,"2020-12-17 04:48:21","2020-12-17 04:48:21"
81,NULL,"Mine Hotel Boutique",https://s3-media4.fl.yelpcdn.com/bphoto/stmplIzO_YBDIL19mVdKGQ/o.jpg,5,https://www.yelp.com/biz/mine-hotel-boutique-buenos-aires?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Palermo,"2020-12-17 04:48:23","2020-12-17 04:48:23"
82,NULL,"Palo Santo Hotel",https://s3-media2.fl.yelpcdn.com/bphoto/hcyGseQnyU7wHc2Vo0l0QQ/o.jpg,5,https://www.yelp.com/biz/palo-santo-hotel-buenos-aires?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Palermo,"2020-12-17 04:48:23","2020-12-17 04:48:23"
83,NULL,"Fierro Hotel",https://s3-media1.fl.yelpcdn.com/bphoto/OJKsF0qG5137u-rqFuk-5A/o.jpg,5,https://www.yelp.com/biz/fierro-hotel-buenos-aires?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Palermo,"2020-12-17 04:48:23","2020-12-17 04:48:23"
84,NULL,"Maitre Hotel Boutique",https://s3-media3.fl.yelpcdn.com/bphoto/baI5Hj751cf7oTfSlIUykw/o.jpg,1,https://www.yelp.com/biz/maitre-hotel-boutique-buenos-aires?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Palermo,"2020-12-17 04:48:23","2020-12-17 04:48:23"
85,NULL,"The Glu",https://s3-media1.fl.yelpcdn.com/bphoto/1uxMVIMQLiuop66n8A2Sgg/o.jpg,5,https://www.yelp.com/biz/the-glu-buenos-aires?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Palermo,"2020-12-17 04:48:23","2020-12-17 04:48:23"
86,NULL,"Alvear Palace Hotel",https://s3-media2.fl.yelpcdn.com/bphoto/iGlsecp36wsXgZAyagYORQ/o.jpg,5,https://www.yelp.com/biz/alvear-palace-hotel-buenos-aires-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Palermo,"2020-12-17 04:48:23","2020-12-17 04:48:23"
87,NULL,"Casasur Bellini Hotel",https://s3-media2.fl.yelpcdn.com/bphoto/cNnZgnr-gAqmbb_MMdcN_A/o.jpg,5,https://www.yelp.com/biz/casasur-bellini-hotel-buenos-aires-3?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Palermo,"2020-12-17 04:48:23","2020-12-17 04:48:23"
88,NULL,"Hotel Amenabar",https://s3-media1.fl.yelpcdn.com/bphoto/1MA3VAuRd-vsQf6rf1Ol5w/o.jpg,5,https://www.yelp.com/biz/hotel-amenabar-belgrano?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Palermo,"2020-12-17 04:48:23","2020-12-17 04:48:23"
89,NULL,"Duque Hotel Boutique & Spa",https://s3-media3.fl.yelpcdn.com/bphoto/Ign0eEwhVbHphWlEXlCI8g/o.jpg,5,https://www.yelp.com/biz/duque-hotel-boutique-y-spa-buenos-aires?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Palermo,"2020-12-17 04:48:23","2020-12-17 04:48:23"
90,NULL,"L'Hotel Palermo",https://s3-media2.fl.yelpcdn.com/bphoto/4e07ezhI-m1KwaM9tUPWiQ/o.jpg,5,https://www.yelp.com/biz/l-hotel-palermo-buenos-aires?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Hotels & Travel",Palermo,"2020-12-17 04:48:23","2020-12-17 04:48:23"
91,NULL,"Own Grand Hotel Palermo",https://s3-media2.fl.yelpcdn.com/bphoto/t2mRKRIvpcfsbZLjPkwapw/o.jpg,5,https://www.yelp.com/biz/own-grand-hotel-palermo-buenos-aires?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Palermo,"2020-12-17 04:48:23","2020-12-17 04:48:23"
92,NULL,"Hotel Clasico",https://s3-media2.fl.yelpcdn.com/bphoto/1ZIaEz5J92WIvwe_I9Ce0A/o.jpg,5,https://www.yelp.com/biz/hotel-clasico-buenos-aires?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Palermo,"2020-12-17 04:48:23","2020-12-17 04:48:23"
93,NULL,"Palermo Tower",https://s3-media3.fl.yelpcdn.com/bphoto/D5pWFvWYW5viDZsuT446Vw/o.jpg,5,https://www.yelp.com/biz/palermo-tower-buenos-aires?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Palermo,"2020-12-17 04:48:23","2020-12-17 04:48:23"
94,NULL,"Home Hotel",https://s3-media2.fl.yelpcdn.com/bphoto/uRDyY8bstJ5Tp33xIq86aA/o.jpg,5,https://www.yelp.com/biz/home-hotel-buenos-aires-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Palermo,"2020-12-17 04:48:23","2020-12-17 04:48:23"
95,NULL,"Hotel Four Seasons",https://s3-media3.fl.yelpcdn.com/bphoto/ArvjsBBv16Z6_psrq8WVFQ/o.jpg,5,https://www.yelp.com/biz/hotel-four-seasons-buenos-aires-3?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Palermo,"2020-12-17 04:48:23","2020-12-17 04:48:23"
96,NULL,"Miravida Soho Hotel and Wine Bar",https://s3-media4.fl.yelpcdn.com/bphoto/3v95417NU84XdK7d_o0SRg/o.jpg,5,https://www.yelp.com/biz/miravida-soho-hotel-and-wine-bar-buenos-aires?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Palermo,"2020-12-17 04:48:23","2020-12-17 04:48:23"
97,NULL,"Bulnes Eco Suites",https://s3-media3.fl.yelpcdn.com/bphoto/G_5jMadU6EoxfJnPmiBMQg/o.jpg,5,https://www.yelp.com/biz/bulnes-eco-suites-buenos-aires?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Palermo,"2020-12-17 04:48:23","2020-12-17 04:48:23"
98,NULL,"Soho Point",https://s3-media4.fl.yelpcdn.com/bphoto/YGf6hdAbdmELfEssr06qhA/o.jpg,5,https://www.yelp.com/biz/soho-point-buenos-aires?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Palermo,"2020-12-17 04:48:23","2020-12-17 04:48:23"
99,NULL,"Bys Palermo",,5,https://www.yelp.com/biz/bys-palermo-buenos-aires?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Palermo,"2020-12-17 04:48:23","2020-12-17 04:48:23"
100,NULL,"Palacio Duhau/Park Hyatt Buenos Aires",https://s3-media4.fl.yelpcdn.com/bphoto/eieSXTN493K094J5y6EQ3g/o.jpg,5,https://www.yelp.com/biz/palacio-duhau-park-hyatt-buenos-aires-buenos-aires?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Palermo,"2020-12-17 04:48:23","2020-12-17 04:48:23"
101,NULL,"Grand Hotel Savoia",https://s3-media1.fl.yelpcdn.com/bphoto/mWq7fWI3LylXj8C0EJ5O6A/o.jpg,4,https://www.yelp.com/biz/grand-hotel-savoia-genova?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Genoa,"2020-12-17 04:48:24","2020-12-17 04:48:24"
102,NULL,"Holiday Inn Genoa City",https://s3-media2.fl.yelpcdn.com/bphoto/Lt-e9fCEYKFsqwFnjb_4FA/o.jpg,3,https://www.yelp.com/biz/holiday-inn-genoa-city-genoa?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Genoa,"2020-12-17 04:48:24","2020-12-17 04:48:24"
103,NULL,"Hotel Cristoforo Colombo",https://s3-media3.fl.yelpcdn.com/bphoto/oVg2D_TpA14FKltRNq-s8Q/o.jpg,5,https://www.yelp.com/biz/hotel-cristoforo-colombo-genoa?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Genoa,"2020-12-17 04:48:24","2020-12-17 04:48:24"
104,NULL,"AC Hotel Genova",https://s3-media1.fl.yelpcdn.com/bphoto/03jlPns7D6yrJe1Q0o_LTQ/o.jpg,4,https://www.yelp.com/biz/ac-hotel-genova-genoa?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Genoa,"2020-12-17 04:48:24","2020-12-17 04:48:24"
105,NULL,Sheraton,,4,https://www.yelp.com/biz/sheraton-genoa?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Genoa,"2020-12-17 04:48:24","2020-12-17 04:48:24"
106,NULL,Meliá,https://s3-media3.fl.yelpcdn.com/bphoto/Vr90xHpftIoDm1KoKW5MMw/o.jpg,4,https://www.yelp.com/biz/meli%C3%A1-genova?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Genoa,"2020-12-17 04:48:24","2020-12-17 04:48:24"
107,NULL,"Mercure Genova San Biagio",https://s3-media3.fl.yelpcdn.com/bphoto/bNkzgj6rDXFJjTmfMdfyjg/o.jpg,5,https://www.yelp.com/biz/mercure-genova-san-biagio-genova?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Genoa,"2020-12-17 04:48:24","2020-12-17 04:48:24"
108,NULL,"Poggio Hotel",https://s3-media1.fl.yelpcdn.com/bphoto/ln-bYkZCLk30y6s7sTJiyA/o.jpg,5,https://www.yelp.com/biz/poggio-hotel-arenzano?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Genoa,"2020-12-17 04:48:24","2020-12-17 04:48:24"
109,NULL,"Hotel Castello Miramare",https://s3-media4.fl.yelpcdn.com/bphoto/Qs22R--6lfeTaEDmPmIxLA/o.jpg,3,https://www.yelp.com/biz/hotel-castello-miramare-genova-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Genoa,"2020-12-17 04:48:24","2020-12-17 04:48:24"
110,NULL,"Hotel Bonera",https://s3-media2.fl.yelpcdn.com/bphoto/fC_lysbznqL7nDm73S5VZA/o.jpg,5,https://www.yelp.com/biz/hotel-bonera-genova?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Genoa,"2020-12-17 04:48:24","2020-12-17 04:48:24"
111,NULL,"Albergo Bristol Palace",https://s3-media2.fl.yelpcdn.com/bphoto/fCU8Zs5hxHsCE5siK5V24A/o.jpg,5,https://www.yelp.com/biz/albergo-bristol-palace-genova?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Genoa,"2020-12-17 04:48:24","2020-12-17 04:48:24"
112,NULL,"Olympia Hotel",,4,https://www.yelp.com/biz/olympia-hotel-genoa?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Genoa,"2020-12-17 04:48:24","2020-12-17 04:48:24"
113,NULL,"Hotel Astor",,4,https://www.yelp.com/biz/hotel-astor-genova?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Hotels & Travel",Genoa,"2020-12-17 04:48:24","2020-12-17 04:48:24"
114,NULL,"Starhotels President",https://s3-media2.fl.yelpcdn.com/bphoto/rxWjwtBSqhtCiciGO14_tw/o.jpg,4,https://www.yelp.com/biz/starhotels-president-genova?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Genoa,"2020-12-17 04:48:24","2020-12-17 04:48:24"
115,NULL,"Hotel Nologo",https://s3-media3.fl.yelpcdn.com/bphoto/vnXY1lsZ2tKbswQ6A91vKA/o.jpg,5,https://www.yelp.com/biz/hotel-nologo-genova?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Genoa,"2020-12-17 04:48:24","2020-12-17 04:48:24"
116,NULL,"Hotel Novotel Genova City",https://s3-media1.fl.yelpcdn.com/bphoto/0Pugybx9PVFfTMYpdz1QVQ/o.jpg,3,https://www.yelp.com/biz/hotel-novotel-genova-city-genova?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Genoa,"2020-12-17 04:48:24","2020-12-17 04:48:24"
117,NULL,"Best Western City Hotel",https://s3-media2.fl.yelpcdn.com/bphoto/dGI-k9El2f9eAbrRMNAo_A/o.jpg,4,https://www.yelp.com/biz/best-western-city-hotel-genova?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Hotels & Travel",Genoa,"2020-12-17 04:48:24","2020-12-17 04:48:24"
118,NULL,"Hotel Columbus Sea",,3,https://www.yelp.com/biz/hotel-columbus-sea-genova-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Genoa,"2020-12-17 04:48:24","2020-12-17 04:48:24"
119,NULL,"Marina Place Resort",https://s3-media3.fl.yelpcdn.com/bphoto/FYD-IU9e0_2rdTQ1D4AwoQ/o.jpg,4,https://www.yelp.com/biz/marina-place-resort-genova?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Genoa,"2020-12-17 04:48:24","2020-12-17 04:48:24"
120,NULL,"Hotel della Posta",,4,https://www.yelp.com/biz/hotel-della-posta-genova?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Genoa,"2020-12-17 04:48:24","2020-12-17 04:48:24"
121,NULL,"Starhotels Excelsior",https://s3-media2.fl.yelpcdn.com/bphoto/XtOxgPOzLPyoBV_wjHNpmg/o.jpg,5,https://www.yelp.com/biz/starhotels-excelsior-bologna?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Bologna,"2020-12-17 04:48:26","2020-12-17 04:48:26"
122,NULL,Commercianti,https://s3-media2.fl.yelpcdn.com/bphoto/w8_zwkTGjTaWO5S_RNbrpQ/o.jpg,5,https://www.yelp.com/biz/commercianti-bologna?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Bologna,"2020-12-17 04:48:26","2020-12-17 04:48:26"
123,NULL,Abitalia,https://s3-media1.fl.yelpcdn.com/bphoto/zVbe1h1222IWJQN5W-uKYQ/o.jpg,5,https://www.yelp.com/biz/abitalia-bologna?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Bologna,"2020-12-17 04:48:26","2020-12-17 04:48:26"
124,NULL,"I Portici Hotel",https://s3-media4.fl.yelpcdn.com/bphoto/tZZwKIMfQ_AcFO-JG4EzbQ/o.jpg,4,https://www.yelp.com/biz/i-portici-hotel-bologna?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Bologna,"2020-12-17 04:48:26","2020-12-17 04:48:26"
125,NULL,"Grand Hotel Majestic Gia Baglioni",https://s3-media2.fl.yelpcdn.com/bphoto/DxERKW1irg6PU7pAKo90lQ/o.jpg,4,https://www.yelp.com/biz/grand-hotel-majestic-gia-baglioni-zola?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Bologna,"2020-12-17 04:48:26","2020-12-17 04:48:26"
